종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
SGC E&C,016250,5,OK,,[기재정정]단일판매ㆍ공급계약체결(자율공시)              (+5),,2026-08-28: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-28: [기재정정]타인에대한채무보증결정               | 2026-08-20: 타인에대한채무보증결정               | 2026-08-14: [기재정정]단일판매ㆍ공급계약체결(자율공시)               | 2026-08-14: 반기보고서 (2026.06),6
엘에스일렉트릭,010120,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-27: 약관에의한금융거래시계열금융회사의거래상대방의공시 | 2026-08-27: 특수관계인에대한출자 | 2026-08-27: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-24: 단일판매ㆍ공급계약체결               | 2026-08-14: 지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,9
와이씨,232140,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-27: 단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06),2
INVENI,015360,5,OK,,주식소각결정              (+5),,2026-09-01: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-01: 주식등의대량보유상황보고서(일반) | 2026-09-01: 최대주주등소유주식변동신고서               | 2026-08-27: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-26: 임원ㆍ주요주주특정증권등소유상황보고서,13
한국항공우주,047810,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-31: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-28: 대규모기업집단현황공시[분기별공시(대표회사용)] | 2026-08-26: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-14: 지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항 | 2026-08-14: 반기보고서 (2026.06),6
셀트리온,068270,5,OK,,주요사항보고서(자기주식취득결정)(+5),,2026-08-31: 주요사항보고서(자기주식취득결정) | 2026-08-31: 수시공시의무관련사항(공정공시)               | 2026-08-28: 주식등의대량보유상황보고서(일반) | 2026-08-28: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-25: 풍문또는보도에대한해명(미확정)              ,11
와이투솔루션,011690,5,OK,,주식소각결정              (+5),,2026-08-19: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-19: 주식등의대량보유상황보고서(약식) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-10: 주식소각결정              ,4
유진로봇,056080,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-21: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-08-14: 반기보고서 (2026.06) | 2026-08-11: 단일판매ㆍ공급계약체결              ,3
토비스,051360,5,OK,,[기재정정]주식소각결정              (+5),,2026-08-20: [기재정정]주식소각결정               | 2026-08-20: 자기주식취득결과보고서 | 2026-08-14: 반기보고서 (2026.06),3
삼성전자,005930,5,OK,,주요사항보고서(자기주식취득결정)(+5),,2026-08-31: 대규모기업집단현황공시[분기별공시(대표회사용)] | 2026-08-31: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-28: 주식등의대량보유상황보고서(일반) | 2026-08-28: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-26: 임원ㆍ주요주주특정증권등소유상황보고서,50
